Job ID,Job Title,Company,Industry,Company Size,Country,City,Remote Type,Employment Type,Experience Level,Minimum Experience (Years),Annual Salary,Currency,Skills Required,Number of Applicants,Job Posted Date,Education Requirement,Department,Company Rating,Hiring Status,Job Category
JOB-1407,Senior Data Engineer,Goldman Sachs,Finance,10001+,Germany,Berlin,Hybrid,Contract,Mid Level,3,142000,EUR,"Airflow, Spark, Python, SQL, AWS, dbt",183,2023-01-11,Master's,Engineering,3.8,Filled,Data
JOB-1408,ML Engineer,Target,Retail,10001+,United States,New York,Remote,Full-time,Mid Level,3,170000,USD,"SQL, MLOps, PyTorch, Python, Kubernetes, TensorFlow",125,2023-02-16,Master's,Engineering,4.1,Open,Data
JOB-1409,Senior Software Engineer,Walmart,Retail,10001+,United States,Chicago,Hybrid,Full-time,Mid Level,4,212000,USD,"Kubernetes, Python, Java, SQL",338,2024-06-27,Bachelor's,Engineering,3.6,Open,Software
JOB-1410,Analytics Engineer,Mastercard,Fintech,10001+,United Kingdom,Manchester,Hybrid,Part-time,Mid Level,3,112000,GBP,"Python, Snowflake, SQL, Looker, dbt",504,2023-06-04,Master's,Engineering,4.3,Open,Data
JOB-1411,ML Engineer,Meta,Technology,10001+,United Kingdom,London,Hybrid,Internship,Mid Level,5,135000,GBP,"Python, TensorFlow, Kubernetes, SQL",593,2023-02-11,Master's,Engineering,4.2,Open,Data
JOB-1412,Senior Data Scientist,Mastercard,Fintech,10001+,Japan,Tokyo,Hybrid,Internship,Mid Level,3,21450000,JPY,"Python, Deep Learning, Statistics, SQL",335,2023-08-06,Bachelor's,Data Science,4.1,Open,Data
JOB-1413,Data Scientist,Goldman Sachs,Finance,10001+,United States,Washington DC,Remote,Full-time,Senior Level,5,146000,USD,"TensorFlow, Python, SQL, Statistics",10,2023-11-28,PhD,Data Science,3.7,Closed,Data
JOB-1414,Business Analyst,BlackRock,Finance,5001-10000,Germany,Munich,Remote,Full-time,Senior Level,8,78000,EUR,"Power BI, SQL, Excel, Requirements Gathering",221,2023-05-13,Master's,Analytics,3.9,Open,Business
JOB-1415,Operations Analyst,Meta,Technology,10001+,India,Mumbai,Remote,Full-time,Mid Level,3,2739000,INR,"Lean, Power BI, SQL",293,2023-08-02,Bachelor's,Operations,4.1,Open,Business
JOB-1416,Data Architect,Adobe,Software,10001+,United Kingdom,Manchester,Remote,Full-time,Entry Level,1,149000,GBP,"Azure, AWS, Spark, Python, SQL, Data Modeling",59,2024-03-09,Bachelor's,Engineering,4.3,Open,Data
JOB-1417,Business Analyst,JPMorgan Chase,Finance,10001+,India,Pune,Remote,Full-time,Senior Level,6,2739000,INR,"SQL, Power BI, Tableau, Excel",36,2023-03-27,PhD,Analytics,4.1,On Hold,Business
JOB-1418,Data Engineer,ServiceNow,Software,10001+,India,Delhi,Hybrid,Full-time,Mid Level,2,3403000,INR,"AWS, SQL, Spark, Airflow",406,2024-06-06,Master's,Engineering,4.2,Closed,Data
JOB-1419,Analytics Engineer,Accenture,Consulting,10001+,France,Paris,Hybrid,Full-time,Entry Level,1,87000,EUR,"dbt, Looker, Snowflake, SQL, Python",47,2023-11-18,Master's,Engineering,4.0,Closed,Data
JOB-1420,Software Engineer,HubSpot,Software,1001-5000,Germany,Berlin,Remote,Full-time,Mid Level,2,106000,EUR,"Java, AWS, Python, JavaScript",399,2023-01-14,Master's,Engineering,4.5,Closed,Software
JOB-1421,Senior Product Manager,ServiceNow,Software,10001+,United States,Boston,Remote,Full-time,Entry Level,0,181000,USD,"Leadership, Agile, SQL, Product Strategy, OKRs",217,2023-01-28,Bachelor's,Product,4.2,Open,Business
JOB-1422,Site Reliability Engineer,Boeing,Aerospace,10001+,United States,Boston,Onsite,Full-time,Mid Level,2,149000,USD,"Kubernetes, AWS, Python",451,2024-03-31,Bachelor's,Engineering,3.7,On Hold,Software
JOB-1423,Data Architect,Databricks,Technology,1001-5000,Japan,Tokyo,Remote,Full-time,Mid Level,4,18480000,JPY,"SQL, AWS, Python, Azure, Spark, Data Modeling",104,2024-05-14,Master's,Engineering,4.7,Open,Data
JOB-1424,Data Scientist,Pfizer,Healthcare,10001+,Germany,Berlin,Hybrid,Full-time,Director,13,122000,EUR,"R, TensorFlow, Statistics, Python, Machine Learning",168,2023-07-16,MBA,Data Science,3.8,Open,Data
JOB-1425,Software Engineer,Target,Retail,10001+,France,Paris,Remote,Full-time,Executive,14,126000,EUR,"Java, JavaScript, SQL, AWS, Git, Python",199,2024-05-09,Master's,Engineering,4.2,Open,Software
JOB-1426,DevOps Engineer,Goldman Sachs,Finance,10001+,United States,Atlanta,Hybrid,Full-time,Mid Level,3,137000,USD,"Docker, Python, Kubernetes, AWS, Terraform",362,2023-03-07,Bachelor's,Engineering,3.8,Open,Software
JOB-1427,Analytics Engineer,Mastercard,Fintech,10001+,United States,Boston,Onsite,Full-time,Director,9,168000,USD,"Python, dbt, Looker, SQL",394,2024-04-13,MBA,Engineering,4.2,Filled,Data
JOB-1428,Senior Data Scientist,Ford,Automotive,10001+,Germany,Munich,Onsite,Full-time,Entry Level,0,139000,EUR,"PyTorch, Python, Machine Learning",318,2024-03-28,Bachelor's,Data Science,3.9,On Hold,Data
JOB-1429,Senior Software Engineer,Lockheed Martin,Aerospace,10001+,Netherlands,Amsterdam,Remote,Full-time,Senior Level,6,178000,EUR,"Java, Python, AWS, SQL, System Design",128,2023-06-25,Master's,Engineering,4.0,Closed,Software
JOB-1430,Financial Analyst,Boeing,Aerospace,10001+,United States,Boston,Onsite,Full-time,Senior Level,8,118000,USD,"Financial Modeling, Power BI, Excel",546,2024-06-12,Master's,Finance,3.6,Open,Business
JOB-1431,Data Analyst,DoorDash,Food Delivery,1001-5000,India,Mumbai,Onsite,Full-time,Executive,14,2324000,INR,"SQL, Tableau, Power BI",217,2023-06-04,MBA,Analytics,3.7,Open,Data
JOB-1432,Backend Engineer,Goldman Sachs,Finance,10001+,United Kingdom,Manchester,Hybrid,Contract,Senior Level,6,136000,GBP,"AWS, Node.js, Redis, Python, Java",154,2024-03-28,PhD,Engineering,4.0,Closed,Software
JOB-1433,ML Engineer,DoorDash,Food Delivery,1001-5000,United Kingdom,Manchester,Onsite,Full-time,Executive,16,146000,GBP,"Python, SQL, PyTorch, TensorFlow, Kubernetes",120,2023-12-15,MBA,Engineering,3.7,Open,Data
JOB-1434,Strategy Analyst,Twilio,Software,1001-5000,Ireland,Dublin,Remote,Full-time,Mid Level,4,72000,EUR,"Market Research, Excel, PowerPoint, Financial Modeling",264,2024-04-04,Bachelor's,Strategy,3.7,Open,Business
JOB-1435,Product Manager,Shopify,E-Commerce,5001-10000,Singapore,Singapore,Hybrid,Full-time,Senior Level,6,136000,SGD,"Analytics, SQL, Roadmapping, Agile, Product Strategy",137,2023-12-02,PhD,Product,4.3,Closed,Business
JOB-1436,Data Engineer,Salesforce,Software,10001+,United Kingdom,London,Onsite,Contract,Mid Level,2,111000,GBP,"Kafka, Python, Airflow, AWS, Spark, SQL",52,2024-06-15,Master's,Engineering,4.4,Open,Data
JOB-1437,Marketing Analyst,Morgan Stanley,Finance,10001+,United Kingdom,London,Hybrid,Full-time,Senior Level,6,92000,GBP,"Python, Google Analytics, SQL, Excel",66,2023-08-06,Master's,Marketing,4.0,Open,Business
JOB-1438,Senior Product Manager,Adobe,Software,10001+,United States,New York,Remote,Full-time,Mid Level,2,194000,USD,"Product Strategy, OKRs, SQL, Leadership",377,2024-05-12,Master's,Product,4.3,Closed,Business
JOB-1439,Data Architect,Meta,Technology,10001+,Canada,Toronto,Onsite,Full-time,Mid Level,2,163000,CAD,"Spark, Python, Azure, SQL, AWS",76,2023-12-12,Bachelor's,Engineering,4.1,Closed,Data
JOB-1440,Data Engineer,Lyft,Transportation,1001-5000,France,Paris,Onsite,Contract,Senior Level,8,120000,EUR,"Kafka, AWS, Spark, SQL, Airflow, Python",360,2023-02-16,Bachelor's,Engineering,3.7,Closed,Data
JOB-1441,Marketing Analyst,Airbnb,Hospitality,1001-5000,Germany,Munich,Onsite,Full-time,Entry Level,2,50000,EUR,"Tableau, Excel, Python",430,2023-02-24,Master's,Marketing,4.0,Closed,Business
JOB-1442,Senior Data Scientist,Microsoft,Technology,10001+,Ireland,Dublin,Hybrid,Part-time,Senior Level,8,135000,EUR,"Python, Deep Learning, Machine Learning, Statistics",121,2023-02-16,Master's,Data Science,4.5,Open,Data
JOB-1443,Data Analyst,Goldman Sachs,Finance,10001+,Canada,Toronto,Hybrid,Full-time,Entry Level,0,56000,CAD,"Excel, Tableau, SQL, Statistics, Power BI",259,2024-02-22,Bachelor's,Analytics,3.9,Filled,Data
JOB-1444,Marketing Analyst,Microsoft,Technology,10001+,India,Bangalore,Remote,Full-time,Entry Level,1,1494000,INR,"Excel, Python, SQL",550,2023-02-23,Bachelor's,Marketing,4.3,Open,Business
JOB-1445,Strategy Analyst,PayPal,Fintech,10001+,India,Pune,Remote,Part-time,Senior Level,5,2656000,INR,"Market Research, Excel, SQL, Financial Modeling, PowerPoint",158,2023-01-20,Master's,Strategy,4.1,Closed,Business
JOB-1446,Site Reliability Engineer,Lyft,Transportation,1001-5000,United States,Seattle,Onsite,Full-time,Senior Level,6,187000,USD,"Python, AWS, Monitoring, Linux, Kubernetes",367,2023-06-22,PhD,Engineering,4.0,Open,Software
JOB-1447,Data Analyst,Amazon,E-Commerce,10001+,United States,Atlanta,Remote,Full-time,Senior Level,8,109000,USD,"Power BI, Tableau, Python, SQL, Statistics, Excel",306,2024-06-06,Bachelor's,Analytics,3.7,Open,Data
JOB-1448,Data Scientist,ServiceNow,Software,10001+,United States,Los Angeles,Remote,Full-time,Senior Level,7,161000,USD,"R, Python, Machine Learning, SQL, TensorFlow, Statistics",450,2024-04-08,Master's,Data Science,4.2,Open,Data
JOB-1449,Senior Product Manager,BlackRock,Finance,5001-10000,Germany,Berlin,Onsite,Full-time,Mid Level,2,176000,EUR,"Product Strategy, SQL, Leadership, OKRs",10,2024-05-15,Bachelor's,Product,4.4,Closed,Business
JOB-1450,Data Analyst,Johnson & Johnson,Healthcare,10001+,United States,Chicago,Remote,Full-time,Senior Level,5,90000,USD,"Statistics, SQL, Tableau, Python, Excel, Power BI",182,2023-01-10,Master's,Analytics,4.0,Open,Data
JOB-1451,Data Scientist,Databricks,Technology,1001-5000,United States,New York,Onsite,Full-time,Mid Level,3,117000,USD,"R, Machine Learning, Statistics, TensorFlow, SQL",462,2023-04-24,Bachelor's,Data Science,4.6,Open,Data
JOB-1452,Operations Analyst,Walmart,Retail,10001+,United States,Boston,Onsite,Full-time,Mid Level,3,107000,USD,"Lean, Excel, SQL, Process Improvement, Power BI",234,2023-01-24,Master's,Operations,3.3,Open,Business
JOB-1453,Site Reliability Engineer,Target,Retail,10001+,Japan,Tokyo,Hybrid,Full-time,Director,14,21010000,JPY,"Kubernetes, Monitoring, AWS, Linux",186,2024-06-14,Master's,Engineering,4.0,Closed,Software
JOB-1454,Analytics Engineer,Meta,Technology,10001+,India,Mumbai,Onsite,Full-time,Entry Level,0,3320000,INR,"Looker, Snowflake, SQL, dbt",411,2023-08-20,Bachelor's,Engineering,3.6,Open,Data
JOB-1455,Senior Data Engineer,Databricks,Technology,1001-5000,India,Delhi,Onsite,Contract,Senior Level,7,5063000,INR,"SQL, Python, AWS, dbt, Spark",253,2023-12-15,Master's,Engineering,4.8,Open,Data
JOB-1456,Strategy Analyst,Apple,Technology,10001+,United States,Seattle,Remote,Contract,Executive,12,123000,USD,"Financial Modeling, Market Research, Excel, SQL, PowerPoint",427,2023-05-11,PhD,Strategy,4.1,Open,Business
JOB-1457,Senior Data Scientist,Apple,Technology,10001+,Japan,Tokyo,Hybrid,Full-time,Mid Level,2,20680000,JPY,"PyTorch, Python, Deep Learning",10,2023-01-11,Bachelor's,Data Science,4.5,Open,Data
JOB-1458,Business Analyst,McKinsey & Company,Consulting,10001+,United States,Austin,Hybrid,Full-time,Entry Level,2,82000,USD,"SQL, Requirements Gathering, Tableau, Excel, Power BI",10,2023-05-10,Master's,Analytics,3.8,Open,Business
JOB-1459,Full Stack Engineer,Ford,Automotive,10001+,United States,Boston,Remote,Full-time,Mid Level,5,149000,USD,"React, AWS, JavaScript, SQL",168,2023-05-30,Master's,Engineering,3.6,Open,Software
JOB-1460,Cloud Engineer,Google,Technology,10001+,India,Hyderabad,Hybrid,Full-time,Entry Level,0,3154000,INR,"AWS, Azure, Python, Kubernetes",267,2023-07-13,Master's,Engineering,4.7,Filled,Software
JOB-1461,Software Engineer,Spotify,Entertainment,1001-5000,United States,Austin,Hybrid,Full-time,Mid Level,2,135000,USD,"Git, JavaScript, SQL, Java, Python",437,2023-08-24,Master's,Engineering,4.2,Open,Software
JOB-1462,Backend Engineer,Shopify,E-Commerce,5001-10000,United States,San Francisco,Remote,Full-time,Entry Level,0,124000,USD,"SQL, Java, Python, Redis",351,2024-01-04,Bachelor's,Engineering,4.5,Open,Software
JOB-1463,Analytics Engineer,Palantir,Technology,1001-5000,United States,Los Angeles,Hybrid,Contract,Entry Level,1,136000,USD,"SQL, Python, Snowflake, dbt, Looker",473,2024-01-24,Bachelor's,Engineering,3.7,Open,Data
JOB-1464,Full Stack Engineer,ServiceNow,Software,10001+,France,Paris,Onsite,Full-time,Executive,18,145000,EUR,"Python, AWS, React, Node.js",326,2023-05-14,MBA,Engineering,4.3,Open,Software
JOB-1465,Senior Product Manager,Deloitte,Consulting,10001+,Japan,Tokyo,Onsite,Part-time,Mid Level,3,21010000,JPY,"SQL, Product Strategy, Leadership, Agile",502,2023-05-10,Bachelor's,Product,4.0,On Hold,Business
JOB-1466,Data Scientist,Slack,Software,1001-5000,United Kingdom,London,Hybrid,Full-time,Mid Level,3,104000,GBP,"R, Statistics, Python, TensorFlow, Machine Learning, SQL",87,2024-05-21,Bachelor's,Data Science,4.5,Open,Data
JOB-1467,Business Intelligence Analyst,Snowflake,Technology,1001-5000,United States,Los Angeles,Remote,Full-time,Mid Level,5,104000,USD,"Excel, Power BI, DAX",383,2023-03-28,Master's,Analytics,4.3,Open,Data
JOB-1468,Product Manager,Palantir,Technology,1001-5000,India,Pune,Remote,Full-time,Mid Level,5,3403000,INR,"Roadmapping, Agile, SQL",130,2023-01-26,Master's,Product,3.7,Open,Business
JOB-1469,Data Architect,Netflix,Entertainment,1001-5000,United States,Austin,Hybrid,Contract,Entry Level,0,167000,USD,"AWS, Spark, SQL",137,2023-09-14,Bachelor's,Engineering,4.7,Closed,Data
JOB-1470,Marketing Analyst,Databricks,Technology,1001-5000,Ireland,Dublin,Hybrid,Full-time,Mid Level,5,91000,EUR,"Google Analytics, Excel, SQL, Tableau, Python",360,2023-01-13,Bachelor's,Marketing,4.3,Closed,Business
JOB-1471,Business Intelligence Analyst,KPMG,Consulting,10001+,United Kingdom,Manchester,Onsite,Full-time,Senior Level,8,93000,GBP,"Power BI, Excel, SQL",10,2023-11-17,PhD,Analytics,3.8,On Hold,Data
JOB-1472,Full Stack Engineer,Snowflake,Technology,1001-5000,Australia,Melbourne,Onsite,Full-time,Entry Level,2,116000,AUD,"Node.js, JavaScript, Python, AWS, SQL, React",166,2024-02-18,Master's,Engineering,4.6,Open,Software
JOB-1473,Product Manager,Microsoft,Technology,10001+,Canada,Vancouver,Remote,Full-time,Senior Level,8,165000,CAD,"SQL, Analytics, Roadmapping",292,2024-01-31,PhD,Product,4.7,Open,Business
JOB-1474,Data Architect,Boeing,Aerospace,10001+,United States,New York,Remote,Full-time,Senior Level,8,191000,USD,"Spark, SQL, Python",354,2024-01-31,Bachelor's,Engineering,4.3,Closed,Data
JOB-1475,Senior Data Analyst,BlackRock,Finance,5001-10000,India,Mumbai,Onsite,Contract,Entry Level,0,2075000,INR,"Statistics, SQL, Python, Power BI, Tableau",34,2024-02-03,Bachelor's,Analytics,4.4,Open,Data
JOB-1476,Frontend Engineer,ServiceNow,Software,10001+,United Kingdom,Manchester,Onsite,Full-time,Senior Level,8,108000,GBP,"CSS, React, TypeScript, Git, JavaScript",333,2023-03-07,Master's,Engineering,4.3,Open,Software
JOB-1477,DevOps Engineer,UnitedHealth Group,Healthcare,10001+,Germany,Munich,Hybrid,Contract,Director,15,130000,EUR,"AWS, Terraform, Kubernetes, CI/CD, Python, Docker",396,2024-02-05,Master's,Engineering,3.4,Open,Software
JOB-1478,Senior Product Manager,Stripe,Fintech,1001-5000,India,Mumbai,Hybrid,Full-time,Senior Level,5,4399000,INR,"Agile, OKRs, SQL, Product Strategy, Leadership",332,2023-10-26,Master's,Product,4.4,Closed,Business
JOB-1479,Frontend Engineer,Mastercard,Fintech,10001+,India,Delhi,Hybrid,Full-time,Mid Level,4,2656000,INR,"JavaScript, TypeScript, Git, CSS, React",283,2024-04-17,Master's,Engineering,4.3,On Hold,Software
JOB-1480,Data Analyst,Amazon,E-Commerce,10001+,United Kingdom,London,Hybrid,Full-time,Mid Level,2,76000,GBP,"SQL, Python, Tableau, Excel, Power BI",267,2023-05-24,Bachelor's,Analytics,4.3,Open,Data
JOB-1481,Senior Data Scientist,Tesla,Automotive,10001+,United States,Seattle,Onsite,Contract,Senior Level,5,198000,USD,"Deep Learning, Python, SQL, PyTorch",330,2023-08-10,PhD,Data Science,3.7,Open,Data
JOB-1482,Senior Data Analyst,Spotify,Entertainment,1001-5000,United States,New York,Onsite,Full-time,Senior Level,5,139000,USD,"Power BI, Tableau, R",287,2024-01-19,Bachelor's,Analytics,3.8,Open,Data
JOB-1483,Software Engineer,Google,Technology,10001+,France,Paris,Hybrid,Full-time,Senior Level,6,125000,EUR,"AWS, Python, Java, Git",422,2023-12-01,PhD,Engineering,4.7,Open,Software
JOB-1484,Senior Data Scientist,JPMorgan Chase,Finance,10001+,United States,Chicago,Hybrid,Full-time,Entry Level,2,148000,USD,"Machine Learning, Python, Deep Learning, Statistics",122,2023-03-09,Bachelor's,Data Science,4.2,Open,Data
JOB-1485,ML Engineer,Apple,Technology,10001+,United States,Austin,Remote,Full-time,Senior Level,8,188000,USD,"PyTorch, Kubernetes, MLOps, Python, SQL, TensorFlow",477,2023-12-07,PhD,Engineering,4.2,Closed,Data
JOB-1486,Software Engineer,Apple,Technology,10001+,India,Mumbai,Hybrid,Contract,Mid Level,3,3154000,INR,"Git, AWS, SQL",243,2023-01-22,Master's,Engineering,4.3,Open,Software
JOB-1487,Business Intelligence Analyst,Lyft,Transportation,1001-5000,United States,Washington DC,Onsite,Full-time,Mid Level,5,91000,USD,"SQL, DAX, Excel, Power BI, Tableau",580,2024-03-30,Bachelor's,Analytics,3.9,Open,Data
JOB-1488,Frontend Engineer,Block,Fintech,1001-5000,United States,Denver,Hybrid,Full-time,Mid Level,2,155000,USD,"TypeScript, JavaScript, CSS, React, Git",192,2023-08-16,Master's,Engineering,4.0,Open,Software
JOB-1489,Data Analyst,Boeing,Aerospace,10001+,United States,New York,Remote,Full-time,Senior Level,6,108000,USD,"Excel, SQL, Python",315,2023-07-29,Master's,Analytics,4.0,Closed,Data
JOB-1490,Operations Analyst,Airbnb,Hospitality,1001-5000,Germany,Berlin,Remote,Internship,Mid Level,4,79000,EUR,"Excel, Power BI, SQL",348,2024-05-07,Bachelor's,Operations,4.1,Open,Business
JOB-1491,Full Stack Engineer,Visa,Fintech,10001+,Netherlands,Amsterdam,Hybrid,Full-time,Mid Level,2,135000,EUR,"Node.js, AWS, SQL, JavaScript, React, Python",427,2023-06-06,Master's,Engineering,4.2,Open,Software
JOB-1492,Data Architect,BlackRock,Finance,5001-10000,Australia,Sydney,Hybrid,Part-time,Mid Level,3,200000,AUD,"Data Modeling, Python, Azure, SQL, Spark, AWS",548,2024-01-19,Master's,Engineering,4.2,On Hold,Data
JOB-1493,DevOps Engineer,EY,Consulting,10001+,United States,Austin,Hybrid,Full-time,Mid Level,3,138000,USD,"Python, Terraform, Kubernetes, Docker, AWS",143,2023-12-23,Bachelor's,Engineering,3.9,Closed,Software
JOB-1494,Backend Engineer,Lockheed Martin,Aerospace,10001+,Germany,Munich,Onsite,Full-time,Senior Level,5,136000,EUR,"AWS, Java, Redis, SQL, Python, Node.js",178,2024-04-11,Master's,Engineering,3.9,Open,Software
JOB-1495,Senior Data Scientist,Google,Technology,10001+,Australia,Sydney,Remote,Full-time,Senior Level,5,165000,AUD,"Statistics, SQL, PyTorch",308,2024-03-13,PhD,Data Science,4.8,Filled,Data
JOB-1496,Data Architect,CVS Health,Healthcare,10001+,United States,Atlanta,Remote,Full-time,Senior Level,8,217000,USD,"Python, SQL, Data Modeling, AWS, Spark, Azure",341,2024-05-18,PhD,Engineering,3.6,Closed,Data
JOB-1497,Data Architect,Lockheed Martin,Aerospace,10001+,United Kingdom,London,Onsite,Contract,Entry Level,0,131000,GBP,"Spark, Python, AWS, SQL, Azure, Data Modeling",287,2023-03-02,Bachelor's,Engineering,3.9,Open,Data
JOB-1498,Business Analyst,Morgan Stanley,Finance,10001+,India,Mumbai,Remote,Full-time,Entry Level,0,1660000,INR,"SQL, Excel, Power BI, Requirements Gathering, Tableau",103,2023-04-14,Master's,Analytics,3.9,Filled,Business
JOB-1499,Senior Data Analyst,CVS Health,Healthcare,10001+,India,Mumbai,Hybrid,Full-time,Senior Level,7,3486000,INR,"Python, Statistics, SQL",115,2024-03-15,Master's,Analytics,3.6,Open,Data
JOB-1500,Senior Software Engineer,Twilio,Software,1001-5000,United States,San Francisco,Onsite,Full-time,Mid Level,5,202000,USD,"SQL, Kubernetes, Python, Java, System Design, AWS",312,2023-05-06,Bachelor's,Engineering,4.1,Closed,Software
JOB-1501,Full Stack Engineer,PwC,Consulting,10001+,Germany,Munich,Hybrid,Full-time,Mid Level,2,147000,EUR,"Node.js, SQL, React, JavaScript, AWS, Python",229,2023-08-28,Bachelor's,Engineering,3.6,Open,Software
JOB-1502,Frontend Engineer,Accenture,Consulting,10001+,Australia,Sydney,Remote,Full-time,Entry Level,2,107000,AUD,"JavaScript, CSS, React, Git",301,2023-02-02,Master's,Engineering,3.5,Open,Software
JOB-1503,Full Stack Engineer,Pfizer,Healthcare,10001+,Canada,Toronto,Hybrid,Full-time,Mid Level,3,108000,CAD,"SQL, JavaScript, AWS, Python",468,2023-04-19,Master's,Engineering,3.7,Open,Software
JOB-1504,Strategy Analyst,EY,Consulting,10001+,Singapore,Singapore,Onsite,Part-time,Entry Level,0,78000,SGD,"SQL, PowerPoint, Market Research, Financial Modeling",133,2023-12-07,Master's,Strategy,3.6,Closed,Business
